(239,46) 
(260,277) 
(64,283) 
(82,79) 
(14,272) 
(201,120) 
(28,208) 
(9,258) 
(85,259) 
(184,260) 
(212,142) 
(30,150) 

(109,25) 
(183,108) 
(38,252) 
(120,128) 
(32,4) 
(237,96) 
(65,204) 
(201,159) 
(37,253) 
(59,248) 
(57,88) 

(124,83) 
(223,264) 
(141,170) 
(216,253) 
(266,143) 
(224,295) 
(68,289) 
(281,205) 
(86,90) 
(274,53) 
(1,167) 
(286,96) 
(138,177) 
(83,252) 
(155,278) 
(127,97) 
(175,75) 
(217,145) 
(243,3) 
(264,282) 
(51,61) 
(264,149) 
(230,102) 
(290,18) 
(103,174) 
(249,136) 

(294,226) 
(125,143) 
(178,87) 
(268,35) 
(110,253) 
(140,253) 


(85,243) 
(12,300) 
(258,132) 
(248,283) 
(248,84) 
(243,162) 
(241,125) 

(231,294) 
(104,83) 
(81,182) 
(79,297) 
(298,293) 
(25,155) 
(288,259) 
(59,114) 
(29,227) 
(100,10) 
(64,232) 
(53,173) 
(238,125) 
(26,81) 
(277,92) 
(153,121) 
(232,123) 
(67,144) 

(122,111) 
(191,280) 
(198,290) 
(32,163) 
(59,108) 
(209,240) 
(27,231) 
(166,34) 
(70,138) 
(244,72) 
(161,210) 
(181,56) 
(153,215) 
(169,295) 
(218,111) 
(26,15) 

(246,71) 
(179,47) 
(18,251) 
(215,291) 
(99,71) 
(168,60) 

(82,134) 
(52,108) 
(70,81) 
(96,147) 
(158,292) 
(285,72) 
(241,284) 
(99,56) 
(127,37) 

(87,231) 
(268,5) 
(151,202) 
(178,12) 
(225,224) 
(262,216) 
(185,167) 
(220,216) 


(29,141) 
(58,126) 
(34,3) 
(170,275) 
(163,234) 
(47,262) 
(254,151) 
(205,279) 
(66,107) 
(120,191) 
(97,108) 
(153,150) 
(281,94) 
(212,245) 

(219,53) 
(5,139) 

(196,239) 
(161,140) 
(239,99) 
(57,212) 
(78,235) 
(254,143) 
(255,144) 
(203,238) 
(271,138) 
(208,286) 
(36,100) 
(17,164) 
(203,4) 
(142,256) 
(33,175) 
(188,134) 
(110,132) 
(32,80) 
(18,9) 
(212,183) 
(141,103) 
(84,106) 
(172,287) 
(240,107) 
(38,18) 
(212,267) 
(5,199) 
(211,133) 
(75,38) 
(58,39) 
(186,289) 
(275,220) 
(284,279) 
(230,233) 
(101,165) 
(16,176) 
(198,155) 
(119,3) 
(47,281) 

(185,12) 
(10,39) 
(40,252) 
(130,192) 
(229,287) 
(65,262) 
(230,53) 
(6,272) 
(0,31) 
(37,236) 
(85,224) 
(146,116) 
(267,25) 
(204,101) 
(64,224) 
(198,195) 
(73,243) 
(160,235) 
(269,37) 
(203,217) 
(230,265) 
(236,13) 


(18,228) 
(39,34) 
(205,274) 
(227,75) 
(151,176) 
(232,127) 
(67,61) 
(107,98) 
(79,148) 

(248,60) 
(77,135) 
(60,13) 
(115,79) 
(166,134) 
(7,287) 
(268,235) 
(153,168) 

(238,126) 
(22,187) 
(124,143) 
(200,202) 

(130,82) 
(161,279) 
(69,217) 
(83,102) 
(174,139) 
(30,4) 
(166,270) 
(108,275) 
(213,216) 
(210,37) 
(58,256) 
(9,233) 
(183,227) 
(193,163) 
(95,123) 
(183,1) 
(160,123) 
(102,169) 
(132,147) 

(277,59) 
(215,201) 
(290,40) 
(277,156) 
(4,133) 
(129,160) 
(59,136) 
(10,13) 
(14,86) 

(69,294) 

(117,141) 

(128,281) 

(2,227) 
(157,15) 
(65,120) 
(159,81) 
(287,214) 
(220,24) 
(249,276) 
(235,284) 
(53,76) 
(188,87) 
(247,12) 
(72,153) 
(296,174) 
(272,13) 
(264,237) 
(33,269) 
(172,89) 
(99,50) 
(135,12) 
(218,286) 
(48,250) 
(207,98) 
(213,300) 
(46,211) 
(294,157) 
(190,225) 
(148,41) 
(44,215) 
(246,103) 
(88,33) 
(14,202) 
(140,191) 
(34,278) 
(114,294) 

(59,225) 
(266,240) 
(168,226) 
(140,152) 
(160,116) 
(38,118) 
(47,14) 
(25,21) 
(181,213) 
(273,154) 
(110,129) 
(275,147) 
(254,62) 
(267,6) 
(163,212) 

(237,88) 
(264,247) 

(76,84) 
(264,248) 

(19,208) 
(130,126) 
(167,129) 
(161,238) 
(278,145) 
(97,177) 
(10,24) 
(217,16) 
(297,125) 
(40,283) 
(193,251) 

(55,131) 
(231,194) 
(59,159) 
(275,14) 
(233,205) 
(203,224) 
(163,289) 
(107,53) 

(231,27) 
(265,20) 
(44,114) 
(177,250) 
(197,212) 
(253,222) 
(21,242) 
(203,77) 
(272,152) 
(26,60) 
(236,210) 
(47,291) 

(153,75) 

(72,257) 
(4,174) 
(227,138) 
(105,129) 
(199,203) 
(150,54) 
(166,191) 
(196,225) 
(49,240) 
(170,202) 

(73,163) 
(52,9) 

(46,248) 
(58,266) 
(26,40) 
(22,234) 
(58,97) 
(279,234) 
(139,205) 
(110,77) 
(151,55) 
(86,140) 

(282,116) 
(31,115) 

(214,121) 
(217,54) 
(11,183) 
(92,13) 
(119,200) 
(26,136) 
(241,294) 
(175,190) 
(170,183) 

(185,246) 
(287,129) 

(107,132) 
(75,198) 
(280,150) 
(77,186) 
(177,21) 
(19,132) 
(204,167) 
(15,279) 
(176,61) 
(226,56) 
(45,266) 
(143,187) 
(182,163) 
(293,42) 
(47,36) 
(287,145) 
(136,21) 
(8,190) 
(296,80) 
(127,216) 
(153,10) 
(149,139) 
(41,142) 
(8,85) 
(248,84) 
(57,28) 
(206,189) 
(43,12) 
(90,162) 
(139,251) 
(64,16) 
(59,207) 
(168,198) 
(15,156) 
(201,203) 
(280,292) 
(65,282) 

(187,211) 
(61,13) 
(116,20) 
(100,41) 
(260,175) 

(200,127) 
(96,28) 
(282,23) 
(35,143) 
(89,66) 
(208,52) 
(270,241) 
(106,115) 
(108,117) 
(21,21) 
(50,177) 
(224,88) 
(201,42) 
(150,75) 
(99,124) 
(123,87) 
(29,61) 
(165,272) 
(150,109) 
(138,206) 

(258,0) 
(26,17) 
(183,154) 
(97,127) 
(63,228) 
(28,294) 
(23,139) 
(250,289) 


(21,4) 
(118,260) 
(250,181) 
(48,228) 
(161,270) 
(220,247) 
(69,172) 
(139,122) 

(137,165) 
(231,30) 
(132,219) 
(10,206) 
(27,108) 
(32,82) 

(54,205) 
(245,9) 
(24,235) 
(214,174) 
(40,64) 
(152,11) 
(180,155) 
(75,188) 
(115,271) 
(215,168) 
(250,85) 
(75,34) 
(206,119) 
(116,243) 

(90,47) 
(143,28) 
(62,288) 
(256,76) 
(34,186) 
(221,278) 
(101,291) 
(161,140) 

(264,229) 

(37,74) 
(1,245) 
(225,27) 
(281,266) 
(72,111) 

(109,234) 
(112,215) 
(36,219) 
(30,245) 
(213,216) 
(255,228) 
(284,271) 
(141,171) 
(68,226) 
(75,34) 
(107,259) 
(265,119) 
(78,113) 
(149,17) 
(260,283) 

(165,244) 
(282,66) 
(147,180) 

(284,230) 
(202,113) 
(143,4) 
(233,253) 
(29,296) 
(126,131) 
(218,66) 
(230,174) 
(16,10) 
(36,146) 
(40,107) 

(150,88) 
(141,93) 
(216,243) 
(142,155) 
(112,273) 
(169,44) 
(243,24) 

(117,47) 
(62,53) 
(186,127) 
(96,93) 
(40,19) 
(74,222) 
(2,9) 
(259,269) 
(265,189) 
(270,282) 
(22,246) 
(108,66) 
(48,286) 
(147,265) 
(4,202) 
(293,249) 
(231,244) 
(232,194) 
(10,249) 

(133,13) 
(286,231) 
(91,71) 
(223,87) 
(235,234) 
(81,149) 
(29,261) 
(210,226) 
(257,78) 

(260,285) 
(178,41) 
(283,44) 

(17,39) 
(78,72) 
(285,189) 
(189,94) 
(229,106) 
(199,96) 
(273,47) 
(265,140) 
(131,201) 
(195,136) 
(12,192) 
(127,133) 
(145,193) 
(253,65) 
(28,117) 
(276,175) 
(44,278) 

(234,163) 
(130,178) 
(98,139) 
(1,191) 
(33,235) 
(177,64) 
(40,30) 
(262,0) 
(1,37) 
(12,226) 
(59,172) 
(228,289) 
(273,192) 

(1,169) 
(19,28) 
(126,236) 
(196,44) 

(109,234) 
(168,183) 
(60,193) 
(98,83) 
(237,8) 
(25,120) 
(253,66) 
(254,113) 
(55,156) 
(279,77) 
(222,94) 
(52,294) 
(273,233) 
(28,159) 
(96,63) 
(250,292) 
(221,43) 
(242,203) 

(127,117) 

(57,160) 
(22,56) 
(293,116) 
(185,212) 
(190,125) 
(150,1) 
(76,4) 
(55,27) 
(177,180) 
(173,216) 
(178,250) 
(67,293) 
(236,121) 
(172,85) 

(148,80) 
(2,94) 
(62,98) 
(119,32) 
(34,143) 
(281,32) 
(205,90) 
(219,69) 
(27,143) 
(104,171) 
(269,79) 
(283,207) 
(174,109) 
(95,192) 
(21,49) 
(292,100) 
(108,209) 
(242,180) 
(159,139) 
(40,126) 
(15,254) 
(158,190) 
(95,31) 
(268,27) 
(135,78) 
(27,71) 
(126,289) 
(170,18) 
(166,233) 
(286,180) 
(282,91) 
(116,288) 
(291,78) 
(107,31) 
(194,241) 
(28,72) 

(269,213) 

(197,67) 
(73,246) 
(150,276) 
(74,108) 
(263,44) 
(250,74) 
(33,8) 

(100,12) 

(120,88) 
(242,120) 
(196,249) 
(234,117) 
(198,71) 
(230,291) 
(27,291) 
(49,62) 
(127,285) 
(152,206) 
(157,12) 
(146,44) 

(162,156) 
(232,90) 
(246,300) 

(3,100) 
(54,181) 
(62,83) 
(242,95) 
(219,92) 
(261,103) 
(186,18) 
(24,77) 
(256,108) 
(80,138) 
(39,39) 
(261,142) 

(249,271) 
(111,254) 

(219,150) 
(54,94) 
(21,55) 
(187,275) 
(134,60) 
(144,288) 
(137,52) 

(97,151) 
(94,147) 
(162,141) 
(115,263) 
(49,75) 
(167,266) 
(29,27) 
(160,83) 
(51,261) 
(175,292) 
(103,174) 
(141,106) 
(270,281) 
(37,102) 
(150,247) 
(164,151) 
(181,285) 
(206,0) 
(80,164) 
(183,300) 
(275,39) 
(283,272) 
(58,269) 
(20,123) 
(186,95) 
(109,8) 

(210,147) 
(126,133) 
(73,266) 


(107,38) 
(262,93) 
(267,255) 
(40,86) 
(164,52) 
(42,182) 
(283,114) 
(156,31) 
(20,140) 
(248,8) 
(240,259) 
(137,196) 
(135,154) 
(47,86) 
(145,175) 
(240,300) 
(282,269) 
(259,178) 
(84,278) 
(55,27) 
(140,182) 
(292,82) 
(266,183) 
(16,236) 
(206,170) 
(115,258) 
(73,209) 
(288,266) 
(22,45) 
(189,102) 
(182,196) 
(221,26) 
(44,243) 
(26,89) 
(79,273) 
(231,71) 

(50,24) 
(9,266) 
(82,191) 
(90,112) 

(25,178) 
(54,21) 
(221,252) 
(175,167) 
(237,126) 

(83,194) 
(188,205) 
(124,202) 
(209,183) 
(220,166) 

(136,51) 
(142,24) 
(297,45) 
(241,196) 
(72,49) 
(206,284) 
(265,216) 

(112,172) 
(226,157) 
(279,293) 
(10,263) 
(151,137) 
(80,127) 
(246,169) 
(170,152) 
(34,183) 
(192,75) 
(234,212) 
(241,132) 
(265,164) 
(166,230) 
(12,148) 
(199,129) 
(28,212) 
(124,291) 
(238,144) 
(285,4) 
(237,149) 
(47,188) 
(278,173) 
(41,25) 
(48,116) 

(127,144) 
(241,119) 
(32,123) 
(97,24) 
(91,69) 
(280,143) 
(128,166) 
(217,276) 
(44,67) 
(180,101) 
(185,244) 
(108,173) 
(200,263) 
(260,82) 
(243,247) 
(77,85) 
(222,171) 
(108,129) 
(194,51) 
(162,115) 
(102,234) 
(148,285) 
(114,180) 
(59,246) 
(55,186) 
(189,243) 
(82,299) 
(293,153) 


(179,78) 
(287,216) 
(112,141) 
(207,8) 

(95,153) 
(90,179) 
(281,111) 
(13,290) 



(81,35) 
(127,4) 

(9,59) 
(73,129) 
(102,152) 
(137,291) 
(63,282) 
(80,169) 
(270,189) 
(195,216) 
(183,165) 
(292,103) 
(183,40) 
(222,237) 
(100,113) 

(252,193) 
(247,182) 
(96,254) 
(279,33) 

(150,160) 
(87,140) 
(276,208) 
(132,264) 
(196,100) 
(104,168) 
(50,154) 
(67,146) 
(296,251) 
(133,273) 
(251,115) 
(126,76) 
(206,57) 
(276,122) 
(154,178) 
(166,286) 
(105,68) 
(294,249) 

(100,270) 
(233,53) 
(86,125) 
(75,152) 
(31,214) 
(76,27) 
(147,49) 

(8,151) 
(72,21) 
(194,296) 
(82,63) 
(59,51) 
(96,17) 
(273,7) 
(121,12) 
(31,57) 
(110,26) 
(35,204) 
(274,57) 
(116,261) 

(272,98) 


(234,227) 
(114,235) 
(186,160) 
(202,140) 
(153,151) 

(86,213) 
(104,284) 
(277,270) 
(198,271) 
(3,231) 
(191,287) 
(17,176) 
(77,73) 
(242,21) 
(216,144) 
(260,192) 
(49,289) 
(0,196) 
(246,73) 
(296,212) 
(229,235) 
(46,203) 
(285,275) 
(243,223) 
(223,183) 
(60,163) 


(95,193) 
(239,5) 
(273,215) 
(242,28) 
(109,264) 
(112,265) 
(24,258) 
(44,115) 
(26,58) 
(229,209) 
(298,268) 
(268,151) 
(213,115) 
(135,275) 
(230,227) 
(265,218) 
(49,247) 
(199,128) 
(60,208) 
(256,229) 
(278,34) 
(192,108) 
(80,242) 

(250,300) 
(19,57) 
(18,0) 
(165,271) 
(267,73) 
(64,130) 
(289,270) 
(128,6) 
(159,103) 
(49,245) 
(107,15) 
(21,64) 
(150,81) 
(239,259) 
(238,159) 
(208,155) 
(71,100) 

(240,42) 
(67,200) 
(98,258) 
(55,56) 
(248,67) 
(192,269) 
(296,231) 
(168,216) 
(41,280) 
(298,68) 
(219,255) 
(280,113) 
(199,196) 
(223,71) 
(235,237) 
(106,95) 
(31,65) 
(278,208) 
(193,70) 
(288,51) 
(6,29) 
(17,260) 
(248,40) 
(227,267) 

(74,142) 

(98,77) 
(150,150) 
(162,31) 
(12,124) 
(185,177) 
(196,199) 
(215,150) 
(205,280) 
(268,0) 
(128,287) 

(1,59) 
(126,27) 
(133,272) 
(75,41) 
(295,127) 

(267,138) 
(186,82) 
(239,147) 
(47,46) 
(173,172) 
(42,14) 

(293,286) 
(226,155) 
(25,279) 
(35,170) 
(187,54) 
(80,136) 
(121,264) 
(296,253) 
(294,167) 
(144,209) 
(55,248) 
(166,200) 
(118,39) 
(118,167) 
(22,253) 
(49,130) 
(295,187) 

(111,104) 
(123,99) 
(85,186) 
(208,278) 

(199,294) 
(53,180) 
(166,250) 

(280,171) 
(68,19) 
(218,146) 
(38,86) 
(168,219) 
(272,40) 
(270,13) 
(145,47) 
(274,193) 
(271,260) 
(15,282) 
(15,7) 
(252,246) 
(235,255) 
(39,213) 
(243,25) 
(38,11) 
(209,30) 

(186,256) 
(285,223) 

(106,220) 
(181,251) 
(200,122) 
(17,116) 
(224,28) 
(116,143) 
(68,28) 
(297,273) 
(130,230) 
(252,146) 
(179,19) 

(285,238) 
(8,168) 
(266,248) 

(29,60) 
(255,42) 
(224,74) 
(230,271) 
(87,54) 
(60,277) 
(3,16) 
(223,204) 
(210,76) 
(161,210) 
(244,13) 
(240,12) 
(247,200) 
(270,172) 
(170,22) 
(230,156) 
(18,270) 
(221,71) 
(85,83) 
(61,194) 

(267,253) 
(97,3) 
(173,213) 
(205,105) 

(144,75) 
(177,64) 
(34,113) 
(235,113) 
(204,19) 
(129,27) 
(140,192) 

(233,48) 
(101,61) 
(186,171) 
(124,275) 
(90,260) 
(133,52) 
(60,74) 
(66,80) 
(245,21) 
(221,204) 
(27,170) 
(282,272) 

(104,104) 

(94,81) 
(112,160) 
(253,22) 
(266,87) 
(184,155) 
(32,280) 
(62,104) 
(70,7) 
(225,241) 

(42,276) 
(21,187) 
(26,107) 

(93,169) 
(200,59) 
(39,81) 
(13,12) 
(140,39) 
(29,46) 
(90,261) 
(238,39) 
(269,68) 
(163,226) 
(275,49) 
(156,48) 
(203,165) 
(182,133) 
(52,27) 
(256,229) 
(200,227) 
(18,262) 

(255,263) 

(279,86) 
(137,160) 
(88,139) 
(233,285) 
(289,140) 
(12,172) 
(150,293) 
(74,202) 
(156,41) 
(200,74) 
(273,19) 
(257,144) 
(273,224) 
(1,297) 
(276,197) 
(156,119) 
(120,29) 
(202,205) 
(267,105) 
(184,12) 
(242,41) 
(208,64) 
(177,280) 
(110,190) 
(216,44) 
(259,259) 
(187,124) 
(41,237) 
(125,134) 
(58,240) 
(210,20) 
(36,280) 
(285,238) 
(123,137) 
(132,185) 
(11,101) 


(182,173) 

(69,262) 
(274,83) 
(254,179) 
(221,293) 
(133,33) 

(184,6) 

(110,187) 
(152,130) 
(40,148) 
(46,246) 
(100,34) 
(128,172) 
(286,110) 

(135,114) 
(23,110) 
(100,174) 
(189,30) 

(187,269) 
(247,226) 
(227,187) 
(174,85) 
(101,134) 

(128,42) 
(15,161) 
(211,32) 
(104,271) 
(180,239) 
(171,137) 
(129,123) 


(82,225) 
(84,62) 
(60,88) 
(291,165) 
(159,257) 
(270,293) 
(2,190) 
(251,190) 
(32,78) 
(213,133) 
(147,90) 
(218,225) 
(160,99) 
(7,123) 
(191,282) 
(15,170) 
(262,53) 
(162,149) 
(133,166) 
(157,176) 
(25,227) 
(253,173) 
(63,141) 
(208,231) 
(167,240) 
(62,171) 
(0,227) 
(112,95) 
(75,233) 
(50,251) 


(296,74) 
(227,253) 
(144,233) 
(231,117) 
(287,33) 
(197,212) 
(250,59) 
(255,246) 

(112,152) 
(123,277) 
(203,108) 
(220,254) 
(149,87) 
(256,239) 
(206,116) 
(85,4) 
(201,251) 
(244,106) 

(64,289) 
(136,16) 
(35,136) 
(28,223) 

(238,225) 
(105,46) 
(89,292) 
(29,243) 
(197,274) 
(50,130) 
(150,244) 
(77,234) 
(132,148) 
(296,218) 
(200,80) 
(102,88) 
(69,25) 
(118,222) 

(28,98) 
(226,41) 
(281,85) 
(92,119) 
(272,269) 
(281,41) 
(174,184) 
(217,115) 
(34,56) 
(259,59) 
(108,119) 
(255,204) 
(61,217) 
(46,174) 
(13,129) 
(152,224) 
(5,127) 
(217,253) 
(248,225) 
(188,240) 
(35,108) 
(23,254) 
(148,164) 
(256,72) 
(33,244) 
(24,140) 
(72,4) 
(257,85) 
(150,53) 
(43,205) 
(81,219) 
(233,162) 
(61,230) 
(157,281) 
(194,293) 
(239,217) 
(106,18) 
(111,224) 
(33,231) 
(78,90) 

(169,208) 
(272,76) 
(195,63) 
(262,46) 
(281,123) 
(251,90) 
(232,108) 
(182,268) 
(134,36) 
(3,87) 
(234,69) 
(83,271) 
(139,230) 
(207,48) 
(255,84) 
(26,240) 
(20,260) 
(84,250) 
(282,285) 
(0,118) 
(52,3) 
(125,215) 
(247,63) 
(218,201) 

(278,183) 
(251,19) 
(297,154) 
(34,286) 
(289,173) 
(261,249) 
(4,60) 
(107,9) 
(6,156) 
(19,162) 
(228,12) 
(228,196) 
(103,15) 
(243,65) 
(182,4) 
(254,127) 
(142,182) 
(250,174) 
(214,230) 
(209,81) 
(16,3) 
(193,53) 
(4,174) 
(252,87) 
(25,224) 
(240,139) 
(106,171) 
(95,160) 
(74,74) 
(253,139) 
(114,267) 
(204,86) 
(242,214) 
(125,51) 
(145,37) 
(132,226) 
(147,235) 
(277,264) 
(197,244) 
(225,234) 
(66,175) 
(232,34) 
(66,276) 
(72,1) 
(188,38) 
(7,170) 
(143,271) 
(217,268) 
(177,76) 

(234,88) 
(242,133) 

(4,196) 
(246,153) 
(289,55) 
(100,251) 
(151,175) 
(48,5) 
(297,65) 
(29,269) 
(16,197) 
(79,66) 
(193,11) 
(289,165) 

(84,72) 
(5,120) 
(277,290) 
(56,135) 
(15,208) 
(106,254) 
(132,41) 
(119,150) 
(48,240) 
(113,268) 
(57,69) 
(280,188) 
(18,2) 
(155,237) 
(197,223) 
(73,62) 
(82,156) 
(204,171) 
(290,247) 
(137,155) 
(98,154) 

(129,280) 
(166,237) 
(197,191) 
(222,120) 
(1,126) 
(291,282) 
(71,97) 
(127,3) 
(17,14) 
(271,214) 
(241,24) 
(140,249) 
(188,121) 
(12,255) 
(217,36) 
(189,199) 
(234,215) 
(276,183) 
(191,138) 
(105,190) 
(285,195) 
(47,247) 
(228,255) 
(26,172) 
(212,170) 
(74,97) 
(143,166) 
(79,242) 
(257,29) 
(12,52) 
(186,107) 
(7,35) 
(77,15) 
(260,278) 
(245,134) 
(131,152) 
(202,100) 
(130,146) 
(111,295) 
(184,16) 
(142,171) 
(116,4) 
(146,192) 

(108,109) 
(81,52) 
(284,238) 
(42,223) 
(56,125) 

(39,176) 
(38,169) 

(100,113) 
(282,187) 
(118,85) 
(124,185) 
(162,118) 
(27,201) 

(244,268) 
(206,137) 
(159,137) 


(206,294) 
(277,269) 
(68,61) 
(16,282) 
(102,97) 

(241,176) 
(190,15) 

(56,12) 
(23,115) 
(229,136) 

(48,106) 
(77,100) 
(74,35) 
(268,82) 
(237,249) 
(133,140) 
(259,159) 

(125,115) 
(182,295) 
(100,224) 
(11,141) 
(108,120) 
(36,157) 
(26,18) 
(165,11) 
(201,68) 
(218,268) 
(137,236) 
(186,10) 
(274,144) 
(295,52) 
(211,11) 
(39,72) 
(263,61) 
(72,58) 
(15,35) 
(50,164) 
(133,188) 
(284,280) 
(208,220) 
(193,212) 
(157,258) 
(168,76) 

(74,198) 
(46,162) 
(95,129) 
(31,297) 
(158,183) 
(89,197) 
(147,256) 
(164,177) 
(156,21) 
(282,31) 
(191,292) 
(140,24) 
(68,168) 
(299,186) 
(26,188) 
(56,68) 
(273,141) 
(43,84) 
(11,123) 
(32,74) 
(20,22) 
(33,177) 
(196,108) 
(262,171) 

(151,8) 
(184,250) 
(233,163) 
(3,268) 
(103,174) 
(199,244) 
(36,248) 
(286,219) 
(277,75) 
(71,236) 
(80,96) 
(131,261) 
(195,2) 
