(36,61) 

(1,79) 

(100,9) 

(9,33) 
(25,64) 
(21,64) 
(87,32) 

(11,45) 
(48,29) 
(80,100) 
(9,85) 
(14,56) 
(55,9) 
(63,50) 
(37,74) 
(78,25) 



(56,72) 
(22,68) 
(84,19) 
(79,81) 
(21,5) 
(77,24) 
(94,79) 

(72,36) 
(31,31) 

(12,77) 
(75,49) 
(54,18) 

(6,41) 
(27,28) 
(61,12) 

(88,18) 
(7,59) 
(89,33) 
(46,85) 
(66,97) 
(73,85) 
(65,57) 


(78,17) 
(3,88) 
(47,73) 
(77,68) 

(59,87) 
(26,15) 
(89,27) 
(38,91) 
(34,98) 

(89,1) 
(89,0) 

(82,42) 

(31,91) 


(28,46) 
(39,19) 
(8,24) 
(9,63) 

(70,57) 

(33,63) 
(25,52) 

(5,10) 
(13,32) 
(5,9) 
(12,28) 
(64,93) 


(7,15) 
(20,64) 
(71,6) 
(92,72) 
(78,65) 
(79,83) 

(96,1) 
(44,76) 
(3,96) 

(24,14) 




(24,57) 
(77,97) 
(82,72) 
(75,59) 
(28,6) 

(79,92) 
(71,80) 
(19,53) 
(18,28) 

(12,54) 
(63,12) 
(29,45) 

(71,10) 
(12,96) 
(64,58) 
(45,96) 
(74,63) 
(52,4) 
(6,30) 

(47,49) 

(34,52) 
(13,0) 
(95,55) 
(0,79) 
(56,23) 

(71,90) 


(94,40) 
(87,60) 
(74,50) 


(93,91) 
(12,83) 
(98,47) 
(94,84) 
(93,95) 
(60,21) 

(31,35) 
(35,77) 
(79,92) 

(20,0) 
(44,18) 
(63,57) 
(98,24) 
(5,43) 
(81,5) 
(5,67) 
(73,68) 
(37,50) 
(30,82) 

(34,25) 
(1,30) 
(49,78) 

(68,38) 
(77,96) 
(21,96) 

(47,11) 
(77,33) 
(84,8) 

(97,78) 


(27,68) 
(46,59) 


(57,20) 
(42,64) 
(94,35) 
(62,11) 
(43,91) 
(32,40) 
(1,35) 
(73,25) 
(77,9) 
(68,3) 

(32,84) 
(10,26) 
(53,90) 
(53,87) 

(77,63) 
(55,84) 
(1,25) 
(97,93) 
(89,6) 

(51,84) 

(8,90) 
(66,84) 
(9,47) 

(82,34) 
(1,17) 
(98,82) 

(96,17) 
(76,5) 
(67,52) 
(37,71) 
(9,33) 
(55,2) 
(71,45) 

(83,86) 
(32,52) 
(44,57) 

(53,2) 

(64,93) 
(41,38) 


(14,24) 
(72,44) 
(78,89) 
(14,15) 

(50,14) 


(29,26) 
(24,84) 
(42,34) 

(16,85) 
(100,60) 
(70,99) 

(23,62) 
(50,66) 
(96,58) 
(27,53) 
(53,76) 
(66,29) 
(29,99) 

(62,44) 
(27,12) 
(36,19) 

(45,91) 
(20,38) 
(50,15) 
(27,11) 
(45,51) 
(2,47) 

(50,88) 
(45,7) 

(66,3) 

(63,71) 
(99,95) 

(32,25) 
(12,79) 
(37,39) 

(34,4) 
(50,63) 
(91,9) 
(29,83) 
(55,71) 
(92,40) 

(49,9) 
(86,96) 
(75,46) 
(63,54) 
(77,85) 
(46,31) 
(95,62) 
(59,38) 
(91,100) 
(32,32) 
(39,35) 
(23,32) 
(99,69) 

(77,34) 
(53,2) 

(47,27) 
(55,83) 
(36,42) 

(89,38) 
(22,51) 

(57,9) 
(21,23) 
(46,60) 

(80,46) 
(88,0) 
(82,90) 
(60,40) 
(0,15) 

(88,15) 

(97,14) 

(42,19) 


(77,99) 


(49,10) 

(85,27) 
(91,16) 

(25,74) 



(37,98) 
(44,69) 
(36,5) 
(6,72) 
(10,88) 
(8,30) 
(42,80) 
(33,27) 
(87,55) 
(62,94) 
(18,38) 
(63,29) 
(94,98) 

(21,12) 
(98,93) 

(17,87) 
(66,45) 

(74,62) 


(98,63) 
(95,5) 
(1,14) 

(54,59) 
(76,80) 
(39,81) 
(96,56) 
(20,42) 

(74,6) 
(90,8) 
(34,86) 
(79,2) 
(50,99) 


(51,98) 
(24,0) 

(49,69) 
(30,91) 
(77,45) 
(6,46) 
(36,23) 
(23,27) 


(26,99) 

(18,11) 

(20,36) 
(36,53) 
(20,10) 
(21,4) 

(7,87) 
(20,59) 
(43,18) 
(72,34) 

(79,97) 
(41,38) 
(69,98) 
(49,13) 

(3,51) 

(49,51) 
(86,26) 

(1,8) 
(87,82) 
(60,8) 
(26,65) 
(27,9) 
(81,36) 
(45,16) 

(67,98) 


(31,38) 
(4,10) 
(73,35) 
(56,66) 
(79,9) 

(89,4) 
(39,90) 

(30,46) 
(19,39) 

(29,80) 
(66,30) 
(33,13) 


(55,11) 

(42,87) 
(43,19) 
(42,87) 
(57,36) 
(20,21) 

(36,7) 
(65,68) 
(40,38) 

(8,87) 
(91,59) 
(53,73) 

(74,35) 

(67,93) 
(1,83) 
(9,39) 
(44,25) 
(12,42) 
(28,17) 
(96,9) 
(84,21) 
(33,71) 
(10,31) 
(74,75) 
(70,11) 

(25,94) 
(47,2) 

(8,62) 


(5,37) 
(83,40) 

(53,41) 


(14,97) 
(79,71) 
(47,54) 
(95,89) 
(81,63) 
(85,98) 

(81,58) 
(91,78) 
(28,16) 
(28,98) 

(36,80) 



(87,38) 
(98,9) 

(93,49) 
(75,4) 


(99,80) 
(69,21) 
(0,60) 
(79,27) 
(83,67) 
(12,86) 
(15,83) 
(57,60) 
(0,96) 
(35,86) 



(93,68) 
(19,5) 

(53,51) 
(78,19) 
(73,68) 
(69,88) 
(66,99) 
(27,0) 
(16,9) 
(28,66) 
(75,74) 
(94,22) 
(8,38) 
(7,57) 

(89,81) 
(58,5) 
(49,69) 
(85,32) 
(72,77) 
(97,26) 
(13,75) 

(58,53) 
(72,11) 
(66,14) 
(60,67) 
(91,95) 
(57,18) 
(80,65) 
(26,90) 
(3,70) 

(94,57) 
(13,47) 

(0,33) 
(1,89) 
(2,86) 
(5,7) 

(17,23) 
(79,11) 
(97,5) 


(73,19) 
(26,43) 


(13,79) 
(5,44) 
(81,65) 
(1,51) 
(13,23) 
(20,49) 
(94,16) 
(77,59) 
(60,85) 


(71,75) 
(73,66) 
(1,10) 
(69,59) 

(30,70) 

(63,61) 

(20,33) 

(93,21) 
(65,18) 
(35,8) 
(75,8) 
(61,31) 


(64,89) 
(92,38) 
(53,91) 
(0,62) 

(22,24) 
(68,42) 
(57,51) 
(55,32) 
(2,26) 


(92,71) 
(25,63) 

(61,96) 
(73,63) 


(49,61) 
(51,99) 

(48,95) 

(66,9) 
(23,24) 
(18,48) 
(23,6) 


(46,42) 
(89,89) 
(63,4) 
(9,36) 
(45,8) 
(75,7) 
(52,0) 
(44,100) 




(15,71) 

(51,48) 
(83,6) 
(56,16) 
(23,75) 


(49,14) 

(71,13) 
(100,38) 
(42,30) 
(89,57) 
(44,74) 
(36,50) 
(84,59) 
(31,50) 

(1,77) 
(48,58) 
(37,20) 

(35,70) 
(43,16) 
(85,20) 
(69,4) 

(100,85) 



(11,61) 
(0,38) 
(3,28) 
(31,48) 
(76,88) 

(41,98) 
(80,55) 
(9,12) 
(71,16) 
(79,22) 
(83,19) 
(67,37) 



(71,22) 

(45,37) 



(47,87) 

(77,63) 
(68,13) 
(50,58) 
(62,5) 
(95,0) 

(35,10) 
(34,73) 
(36,53) 
(17,68) 
(37,51) 


(77,58) 

(44,81) 

(12,99) 
(80,68) 
(9,37) 
(90,89) 
(7,86) 
(79,46) 
(23,15) 
(42,99) 
(45,52) 

(57,3) 
(7,87) 
(23,42) 
(95,60) 
(51,22) 

(96,25) 
(66,98) 

(70,71) 
(46,97) 

(76,96) 
(71,4) 

(35,94) 


(5,84) 
(79,64) 
(71,60) 

(40,26) 
(81,43) 
(89,2) 
(70,30) 
(35,93) 
(79,83) 
(49,79) 
(54,72) 

(89,47) 
(50,91) 
(13,14) 
(79,94) 
(70,60) 


(88,79) 
(36,53) 

(34,62) 
(65,78) 

(68,1) 
(31,63) 

(18,50) 

(25,96) 

(35,59) 
(97,0) 

(8,33) 
(50,54) 
(66,34) 

(82,78) 
(19,9) 
(79,18) 
(60,5) 
(94,32) 

(66,10) 
(89,86) 
(26,1) 
(5,96) 

(70,75) 
(27,38) 
(33,78) 


(90,17) 
(60,29) 


(1,38) 
(75,78) 

(27,99) 
(96,56) 
(84,40) 



(56,40) 
(59,22) 
(31,94) 

(21,47) 
(17,27) 

(69,72) 
(93,67) 
(84,36) 
(51,36) 

(6,27) 
(75,45) 
(58,45) 
(8,72) 

(31,23) 
(17,89) 
(38,74) 


(53,96) 
(41,20) 
(12,74) 


(34,17) 

(75,80) 
(59,56) 

(44,97) 
(80,8) 
(100,64) 
(75,22) 
(4,100) 
(83,22) 

(33,1) 

(17,42) 

(25,72) 

(99,20) 


(85,87) 
(40,17) 
(11,47) 
(84,25) 
(60,9) 
(35,68) 

(40,66) 

(94,85) 

(79,26) 
(99,41) 

(54,46) 
(77,11) 

(65,94) 
(82,47) 
(66,68) 
(9,55) 

(79,67) 
(94,86) 

(18,13) 
(78,97) 
(27,46) 

(36,20) 
(84,46) 
(80,84) 
(12,3) 
(14,43) 
(60,54) 
(87,1) 

(81,83) 

(48,82) 
(69,11) 

(3,22) 
(80,52) 
(74,51) 





(93,29) 
(68,52) 
(72,71) 
(1,95) 
(39,39) 
(99,48) 
(91,87) 


(28,82) 
(27,86) 
(0,13) 

(55,83) 

(1,28) 
(79,71) 
(1,27) 
(36,65) 
(97,36) 

(8,71) 
(34,12) 
(19,64) 
(17,40) 


(98,36) 
(43,64) 
(91,92) 
(94,92) 
(31,50) 
(36,78) 

(6,83) 
(97,77) 

(98,9) 

(91,70) 
(81,87) 
(81,59) 

(25,15) 
(80,45) 
(80,54) 
(69,79) 
(84,61) 
(4,45) 
(12,18) 
(56,55) 
(93,12) 

(85,19) 
(91,24) 
(47,70) 

(16,85) 
(64,7) 
(4,41) 
(10,15) 
(96,93) 
(17,5) 

(13,70) 
(57,8) 

(100,31) 
(3,62) 
(82,91) 

(48,45) 



(31,76) 


(32,69) 
(11,40) 
(22,87) 
(75,63) 
(23,48) 

(93,32) 
(24,33) 
(16,0) 
(20,33) 
(40,40) 
(92,59) 




(23,20) 
(22,6) 
(78,56) 

(28,54) 


(15,42) 
(12,22) 

(6,22) 
(55,22) 
(92,27) 
(15,54) 
(98,39) 


(96,59) 
(49,14) 
(90,8) 
(51,42) 
(86,12) 
(44,92) 

(88,23) 
(91,17) 
(62,66) 
(82,15) 
(61,89) 
(67,30) 
(42,63) 
(58,54) 
(6,14) 

(20,6) 
(1,21) 

(59,43) 

(23,21) 
(86,19) 


(0,3) 
(89,78) 

(95,82) 
(51,21) 
(28,48) 
(51,69) 
(45,43) 




(14,25) 
(81,68) 

(23,64) 
(72,71) 

(32,66) 


(40,29) 
(86,72) 
(21,27) 
(9,3) 
(50,67) 
(13,60) 
(46,34) 
(100,71) 
(18,6) 
(46,23) 
(94,13) 
(55,90) 
(93,3) 
(83,42) 
(49,75) 
(31,64) 
(99,9) 
(35,42) 
(52,66) 
(4,13) 
(82,89) 
(56,6) 
(15,39) 
(26,85) 
(27,97) 


(73,72) 
(39,86) 
(10,81) 
(6,31) 

(36,77) 
(73,49) 
(37,55) 
(67,5) 

(46,54) 
(57,21) 
(45,80) 
(41,21) 
(4,4) 
(65,28) 


(9,45) 
(41,73) 
(62,51) 
(7,45) 


(12,0) 

(32,84) 


(14,70) 
(47,96) 

(74,9) 

(33,51) 
(65,65) 


(85,92) 
(61,3) 
(6,61) 



(1,27) 
(89,35) 
(83,39) 
(86,49) 
(49,23) 
(33,61) 
(46,2) 
(78,78) 
(71,70) 
(86,85) 
(84,88) 
(33,6) 
(92,75) 
(100,23) 

(7,17) 
(1,72) 
(53,67) 
(20,87) 
(85,12) 
(92,61) 
(43,26) 
(7,56) 
(7,6) 
(56,21) 
(72,40) 

(93,98) 

(36,32) 
(88,30) 
(63,13) 
(38,5) 

(95,25) 
(1,2) 
(52,1) 
(31,31) 
(44,51) 
(75,55) 
(7,81) 
(17,54) 
(49,45) 
(45,83) 
(94,12) 
(95,65) 

(52,13) 
(0,71) 
(56,53) 

(31,75) 
(59,93) 
(33,1) 
(37,85) 

(20,91) 
(99,66) 
(70,35) 
(91,33) 
(66,61) 
(88,31) 
(64,56) 
(98,18) 
(31,20) 
(45,75) 
(1,82) 

(47,53) 

(100,53) 
(99,47) 
(27,6) 





(71,20) 

(34,96) 
(44,67) 
(87,54) 
(41,97) 
(42,80) 
(53,95) 

(76,53) 
(49,68) 
(70,45) 
(97,89) 
(28,78) 
(76,72) 
(54,100) 
(49,97) 

(80,94) 
(94,24) 
(97,68) 
(83,42) 

(58,52) 
(32,50) 

(42,16) 
(33,78) 

(37,50) 
(39,26) 

(74,69) 
(77,67) 
(100,59) 
(81,13) 
(7,100) 

(35,60) 
(8,4) 

(58,49) 
(4,40) 
(53,49) 
(91,11) 
(81,15) 
(31,58) 


(66,1) 


(42,84) 
(54,47) 
(73,83) 

(25,7) 
(29,18) 
(47,79) 
(74,62) 
(31,28) 
(17,78) 

(9,36) 
(26,33) 

(93,89) 
(25,0) 
(57,35) 
(45,50) 
(48,44) 
(2,42) 

(89,89) 
(54,23) 
(21,35) 
(5,97) 
(80,89) 
(78,43) 


(92,28) 
(54,4) 
(91,9) 
(76,89) 


(37,19) 
(24,67) 
(9,23) 

(26,85) 


(65,62) 
(76,41) 
(14,1) 
(85,26) 
(10,19) 

(72,37) 
(93,3) 
(87,2) 
(23,56) 

(32,35) 
(64,42) 
(26,10) 
(6,41) 
(20,92) 
(32,14) 


(13,69) 
(98,40) 


(28,17) 

(32,39) 
(89,29) 
(4,97) 

(80,46) 
(34,38) 
(36,56) 
(62,47) 

(42,19) 
(62,17) 
(92,19) 

(22,38) 
(0,16) 
(43,95) 
(6,36) 
(41,96) 
(67,64) 

(65,83) 

(67,45) 

(24,9) 
(76,55) 

(88,100) 
(87,9) 

(72,90) 
(0,3) 

(27,96) 
(29,3) 
(85,25) 

(61,30) 

(82,84) 
(52,37) 
(18,13) 
(74,24) 
(56,60) 
(7,26) 
(12,48) 

(4,67) 
(29,63) 
(41,46) 

(58,78) 

(83,5) 


(83,66) 
(70,89) 
(64,40) 
(46,34) 
(25,69) 

(52,26) 
(42,62) 

(15,1) 

(18,3) 

(84,54) 


(81,75) 
(33,97) 
(15,99) 
(38,24) 
(57,12) 
(73,27) 


(55,69) 

(88,74) 
(38,98) 


(22,49) 
(50,20) 
(85,38) 
(86,45) 



(18,42) 
(75,66) 


(54,65) 

(16,8) 
(37,25) 

(7,66) 
(27,49) 
(37,83) 
(80,79) 

(8,91) 

(70,58) 
(63,83) 


(53,42) 

(98,20) 
(19,41) 


(51,42) 
(91,68) 
(7,30) 


(60,89) 
(72,23) 
(75,77) 
(58,68) 
(54,65) 
(96,72) 

(59,33) 
(18,52) 
(52,27) 
(71,10) 
(29,44) 
(14,61) 
(59,100) 

(63,27) 
(67,6) 
(36,18) 
(47,13) 

(76,14) 

(95,20) 


(20,58) 
(3,15) 
(61,98) 

(78,80) 
(95,40) 

(23,7) 
(77,83) 
(52,99) 
(93,79) 


(59,93) 
(67,92) 
(96,60) 
(97,42) 

(40,29) 
(57,29) 
(19,58) 

(29,2) 
(51,20) 




(92,35) 


(34,95) 
(26,79) 


(88,100) 
(5,49) 
(45,96) 
(35,94) 
(47,57) 
(90,37) 
(96,57) 
(80,21) 
(66,54) 
(98,11) 
(41,40) 
(32,45) 
(53,58) 
(87,71) 
(28,33) 
(4,24) 



(42,7) 
(81,34) 
(28,28) 
(5,47) 
(9,91) 

(74,82) 
(35,33) 
(61,1) 

(46,91) 
(49,57) 



(47,31) 
(12,8) 


(53,56) 
(45,20) 
(12,13) 
(59,97) 
(44,52) 
(29,37) 
(54,84) 
(71,54) 
(48,12) 
(80,64) 
(90,66) 

(35,54) 
(73,64) 

(32,47) 

(34,20) 
(22,30) 
(30,47) 


(31,52) 
(32,69) 
(99,55) 

(46,71) 
(10,77) 

(49,5) 

(45,71) 
(53,53) 
(37,50) 
(83,52) 
(31,27) 
(7,8) 

(66,25) 



(1,79) 

(28,66) 
(49,38) 
(34,2) 
(63,44) 
(32,55) 

(4,33) 

(73,3) 


(79,82) 

(37,16) 
(64,12) 
(38,88) 
(58,23) 
(94,19) 
(29,18) 
(47,39) 
(31,20) 
(38,83) 

(63,91) 

(50,23) 

(81,38) 
(19,63) 

(23,97) 
(66,39) 

(6,25) 


(35,75) 
(84,48) 
(12,5) 

(20,73) 
(74,24) 
(96,60) 
(61,30) 

(75,7) 
(30,5) 
(17,54) 
(14,74) 
(48,33) 
(55,40) 

(28,98) 

(19,90) 
(23,96) 
(27,2) 
(100,2) 
(10,89) 
(82,6) 
(44,8) 
(4,15) 
(38,71) 
(81,15) 
(88,28) 
(35,52) 

(65,93) 
(17,21) 
(80,11) 
(34,76) 
(23,90) 
(7,86) 
(27,58) 
(26,80) 


(12,66) 
(64,5) 

(76,31) 
(30,84) 
(61,47) 
(59,16) 

(19,44) 

(74,45) 
(2,86) 

(40,79) 

(19,32) 
(26,47) 
(15,90) 
(58,83) 
(77,14) 
(19,21) 


(8,100) 
(32,14) 


(31,81) 
(45,11) 
(46,2) 
(54,99) 

(96,41) 
(52,48) 
(42,27) 
(10,86) 

(54,40) 
(19,33) 

(15,56) 
(31,56) 
(85,98) 
(36,80) 
(58,58) 

(89,3) 
(27,29) 
(14,94) 



(0,57) 

(33,62) 
(46,2) 
(90,54) 
(97,62) 
(12,52) 
(8,68) 
(42,44) 
(28,40) 
(65,23) 


(44,72) 
(45,4) 

(8,15) 
(59,64) 

(84,52) 
(9,28) 
(68,25) 
(84,10) 
(27,86) 
(22,27) 

(21,46) 

(6,26) 
(14,98) 
(52,2) 

(68,59) 


(15,24) 
(70,2) 
(41,60) 
(78,3) 
(70,95) 
(89,2) 
(71,15) 
(50,66) 
(5,38) 
(12,76) 
(63,22) 
(35,73) 
(8,67) 
(33,6) 
(3,45) 
(5,57) 
(1,49) 

(40,92) 
(75,63) 
(41,86) 
(11,94) 
(43,48) 

(72,45) 

(9,83) 

(9,78) 
(6,65) 
(43,78) 
(46,71) 
(34,87) 
(47,65) 

(94,47) 
(7,36) 

(44,52) 
(37,32) 
(27,97) 


(20,10) 
(74,70) 
(54,9) 
(55,44) 

(43,66) 
(86,63) 
(50,97) 
(78,22) 

(21,31) 
(99,91) 
(64,41) 
(20,93) 
(64,45) 

(22,52) 
(67,82) 
(32,29) 
(45,88) 
(59,49) 

(56,12) 


(62,4) 
(93,11) 
(58,48) 
(21,57) 
(91,87) 
(71,76) 
(23,77) 
(4,43) 

(97,46) 
(88,94) 
(4,100) 
(53,1) 
(12,78) 
(16,18) 
(22,10) 
(91,30) 
(79,73) 
(52,47) 
(100,30) 
(95,55) 

(2,12) 
(30,94) 
(38,39) 
(0,28) 
(28,2) 
(32,15) 
(37,97) 
(49,70) 
(66,93) 

(65,78) 
(39,41) 
(51,63) 
(99,52) 
(100,17) 
(69,92) 
(20,50) 
(65,51) 

(98,1) 
(63,20) 
(52,58) 
(58,39) 

(4,26) 

(90,2) 


(82,78) 
(40,97) 
(72,33) 
(83,87) 


(9,57) 
(77,14) 
(93,79) 
(16,54) 
(9,29) 

(15,14) 

(68,15) 
(24,71) 


(62,85) 
(68,33) 
(95,77) 
(96,80) 
(61,100) 
(67,38) 
(15,34) 
(41,45) 
(94,40) 
(45,19) 

(6,44) 
(8,34) 
(74,60) 

(53,72) 
(93,41) 
(60,31) 
(39,24) 
(56,83) 
(90,71) 
(29,87) 

(55,60) 
(54,66) 
(53,4) 
(54,9) 
(62,97) 
(31,75) 


(8,97) 
(29,89) 
(13,79) 
(61,76) 
(98,48) 
(94,56) 
(33,34) 


(46,57) 
(35,4) 
(72,97) 
(61,25) 
(44,89) 
(79,11) 

(83,11) 


(46,55) 
(5,56) 
(76,19) 
(37,67) 
(34,36) 

(69,69) 
(55,92) 
(48,30) 

(6,11) 
(88,53) 
(67,45) 


(99,21) 
(34,81) 
(58,66) 
(68,4) 

(54,70) 

(96,13) 
(42,14) 
(72,19) 

(45,60) 

(45,97) 


(94,0) 
(88,3) 
(100,96) 
(46,29) 


(81,85) 

(67,99) 
(27,29) 
(49,96) 
(79,78) 
(58,35) 
(50,90) 
(19,40) 

(89,10) 
(22,96) 
(51,13) 
(20,59) 
(19,82) 
(51,67) 

(22,95) 
(8,66) 
(33,1) 
(69,75) 
(16,65) 
(96,4) 
(3,4) 

(72,98) 
(90,44) 
(87,47) 

(51,42) 
(49,75) 
(14,43) 

(39,65) 
(69,9) 
(27,91) 
(83,86) 

(0,36) 
(90,84) 

(39,92) 
(8,75) 

(25,13) 
(70,18) 
(59,69) 

(39,33) 
(22,62) 
(9,31) 
(61,85) 
(52,33) 
(90,61) 

(67,8) 
(68,19) 

(63,16) 

(74,98) 
(11,76) 
(85,21) 

(62,97) 
(20,53) 
(56,17) 
(86,15) 
(6,1) 
(6,66) 
(72,49) 
(79,65) 
(34,77) 
(98,96) 
(68,6) 
(23,94) 
(80,7) 
(45,85) 
